,created_at,document,document_url,appeal,type,iso,description,id,name,translation_module_original_language
0,2024-01-31T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=796432,"{'id': 3739, 'code': 'MDRPH051', 'event': {'dtype': 8, 'id': 6497, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-06-18T00:00:00Z', 'name': 'PHL: Volcanic Eruption - 2023-06 - Mayon Volcanic Eruption', 'translation_module_original_language': 'en'}, 'start_date': '2023-06-18T00:00:00Z'}",DREF Operation Final Report,PH,MDRPH051dfr,10459,DREF Operation Final Report,en
1,2023-12-22T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=781718,"{'id': 3723, 'code': 'MDRKE057', 'event': {'dtype': 13, 'id': 6467, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [{'iso': 'KE', 'iso3': 'KEN', 'id': 93, 'record_type': 1, 'record_type_display': 'Country', 'region': 0, 'independent': True, 'is_deprecated': False, 'fdrs': 'DKE001', 'average_household_size': None, 'society_name': 'Kenya Red Cross Society', 'name': 'Kenya', 'translation_module_original_language': 'en'}], 'start_date': '2023-05-17T00:00:00Z', 'name': 'KEN: Mass casualty incident in Kilifi', 'translation_module_original_language': 'en'}, 'start_date': '2023-05-17T00:00:00Z'}",DREF Operation Final Report,KE,MDRKE057dfr,10417,DREF Operation Final Report,en
2,2023-12-31T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=783771,"{'id': 3727, 'code': 'MDRMN018', 'event': {'dtype': 14, 'id': 6438, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-05-29T00:00:00Z', 'name': 'MNG: Cold Wave - 2023-05 - Snow and dust storms', 'translation_module_original_language': 'en'}, 'start_date': '2023-05-29T00:00:00Z'}",DREF Operation Final Report,MN,MDRMN018dfr,10425,DREF Operation Final Report,en
3,2024-01-31T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=796455,"{'id': 3731, 'code': 'MDRLK017', 'event': {'dtype': 1, 'id': 6455, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': 'manik.saha@ifrc.org', 'countries_for_preview': [{'iso': 'LK', 'iso3': 'LKA', 'id': 160, 'record_type': 1, 'record_type_display': 'Country', 'region': 2, 'independent': True, 'is_deprecated': False, 'fdrs': 'DLK001', 'average_household_size': None, 'society_name': 'The Sri Lanka Red Cross Society', 'name': 'Sri Lanka', 'translation_module_original_language': 'en'}], 'start_date': '2023-06-01T00:00:00Z', 'name': 'Sri Lanka - Dengue Outbreak & Floods', 'translation_module_original_language': 'en'}, 'start_date': '2023-06-01T00:00:00Z'}",DREF Operation Final Report,LK,MDRLK017dfr,10461,Sri Lanka - Dengue Outbreak & Floods (MDRLK017),en
4,2023-02-28T00:17:55.215574Z,,https://adore.ifrc.org/Download.aspx?FileId=643831,"{'id': 3696, 'code': 'MDRZM019', 'event': {'dtype': 12, 'id': 6362, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-01-24T00:00:00Z', 'name': 'ZMB: Flood', 'translation_module_original_language': 'en'}, 'start_date': '2023-02-25T00:00:00Z'}",DREF Operation,ZM,MDRZM019do,9964,DREF Operation Final Report,en
5,2023-12-31T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=783772,"{'id': 3745, 'code': 'MDRMN019', 'event': {'dtype': 12, 'id': 6535, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-07-10T00:00:00Z', 'name': 'MNG: Flood - 2023-07 - Flood', 'translation_module_original_language': 'en'}, 'start_date': '2023-07-10T00:00:00Z'}",DREF Operation Final Report,MN,MDRMN019dfr,10426,DREF Operation Final Report,en
6,2023-12-28T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=783480,"{'id': 3709, 'code': 'MDRTJ035', 'event': {'dtype': 2, 'id': 6396, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-04-07T00:00:00Z', 'name': 'TJK: Earthquake - 2023-03 - Earthquake in Tajikistan', 'translation_module_original_language': 'en'}, 'start_date': '2023-04-07T00:00:00Z'}",DREF Operation Final Report,TJ,MDRTJ035dfr,10423,DREF Operation Final Report,en
7,2024-02-02T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=796981,"{'id': 3702, 'code': 'MDRBD029', 'event': {'dtype': 15, 'id': 6372, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-03-10T00:00:00Z', 'name': 'Bangladesh Fire Incident in Camp 11', 'translation_module_original_language': 'en'}, 'start_date': '2023-03-10T00:00:00Z'}",DREF Operation Final Report,BD,MDRBD029dfr,10472,Bangladesh - Fire Incident (MDRBD029),en
8,2024-01-10T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=763784,"{'id': 3687, 'code': 'MDRNG036', 'event': {'dtype': 7, 'id': 6364, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [{'iso': 'NG', 'iso3': 'NGA', 'id': 128, 'record_type': 1, 'record_type_display': 'Country', 'region': 0, 'independent': True, 'is_deprecated': False, 'fdrs': 'DNG001', 'average_household_size': None, 'society_name': 'Nigerian Red Cross Society', 'name': 'Nigeria', 'translation_module_original_language': 'en'}], 'start_date': '2023-02-08T00:00:00Z', 'name': 'NGA: Nigeria - Anticipatory actions towards General Elections', 'translation_module_original_language': 'en'}, 'start_date': '2023-02-08T00:00:00Z'}",DREF Operation Final Report,NG,MDRNG036dfr,10495,Nigeria - Anticipatory actions towards General Elections (MDRNG036),en
9,2024-01-05T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=786282,"{'id': 3677, 'code': 'MDRCG020', 'event': {'dtype': 12, 'id': 6293, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-01-10T00:00:00Z', 'name': 'COG: Flood - 2022-12 - Flood ', 'translation_module_original_language': 'fr'}, 'start_date': '2023-01-10T00:00:00Z'}",DREF Operation Final Report,CG,MDRCG020fr,10496,Republic of Congo - Floods (MDRCG020),en
10,2024-01-05T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=793548,"{'id': 3659, 'code': 'MDRCO022', 'event': {'dtype': 12, 'id': 6297, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2022-12-08T00:00:00Z', 'name': 'COLOMBIA: Floods - Cauca 2022', 'translation_module_original_language': 'en'}, 'start_date': '2022-12-08T00:00:00Z'}",DREF Operation Final Report,CO,MDRCO022fr,10497,Colombia - Floods (MDRCO022),en
11,2024-02-05T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=797709,"{'id': 3708, 'code': 'MDRKE056', 'event': {'dtype': 12, 'id': 6419, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-04-05T00:00:00Z', 'name': 'KEN: Flood - 2023-03 - Floods', 'translation_module_original_language': 'en'}, 'start_date': '2023-04-05T00:00:00Z'}",DREF Operation Final Report,KE,MDRKE056dfr,10483,Kenya - Floods (MDRKE056),en
12,2024-02-07T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=798879,"{'id': 3728, 'code': 'MDRBA015', 'event': {'dtype': 12, 'id': 6463, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-05-29T00:00:00Z', 'name': 'BIH: Flood - 2023-05 - Floods 15-15-2023', 'translation_module_original_language': 'en'}, 'start_date': '2023-05-29T00:00:00Z'}",DREF Operation Final Report,BA,MDRBA015dfr,10488,Bosnia and Herzegovina - Flood 2023 (MDRBA015),en
13,2023-10-03T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=749264,"{'id': 3694, 'code': 'MDRLB013', 'event': {'dtype': 13, 'id': 6359, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [{'iso': 'LB', 'iso3': 'LBN', 'id': 101, 'record_type': 1, 'record_type_display': 'Country', 'region': 4, 'independent': True, 'is_deprecated': False, 'fdrs': 'DLB001', 'average_household_size': None, 'name': 'Lebanon', 'society_name': 'Lebanese Red Cross', 'translation_module_original_language': 'en'}], 'start_date': '2023-02-21T00:00:00Z', 'name': 'LBN: Other - 2023-01 - Lebanon Severe Weather (2023-02-06)', 'translation_module_original_language': 'en'}, 'start_date': '2023-02-21T00:00:00Z'}",DREF Operation Final Report,LB,MDRLB013fr,10307,DREF Operation Final Report,en
14,2023-11-07T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=757105,"{'id': 3754, 'code': 'MDRGH018', 'event': {'dtype': 12, 'id': 6625, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [{'iso': 'GH', 'iso3': 'GHA', 'id': 73, 'record_type': 1, 'record_type_display': 'Country', 'region': 0, 'independent': True, 'is_deprecated': False, 'fdrs': 'DGH001', 'average_household_size': None, 'society_name': 'Ghana Red Cross Society', 'name': 'Ghana', 'translation_module_original_language': 'en'}], 'start_date': '2023-08-05T00:00:00Z', 'name': 'GHA: 2023 Imminent floods', 'translation_module_original_language': 'en'}, 'start_date': '2023-08-05T00:00:00Z'}",DREF Operation Final Report,GH,MDRGH018ou1_1,10336,DREF Operation Final Report,en
15,2023-09-29T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=739083,"{'id': 3665, 'code': 'MDRMY009', 'event': {'dtype': 12, 'id': 6274, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2022-12-25T00:00:00Z', 'name': 'Malaysia Floods 2022 (East Coast Monsoon)', 'translation_module_original_language': 'en'}, 'start_date': '2022-12-25T00:00:00Z'}",DREF Operation Final Report,MY,MDRMY009dfr,10272,DREF Operation Final Report,en
16,2023-11-29T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=765404,"{'id': 3692, 'code': 'MDRSO015', 'event': {'dtype': 5, 'id': 6363, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-02-17T00:00:00Z', 'name': 'SOM: Population Movement - 2023-02 - Laas Caanood, Sool Region', 'translation_module_original_language': 'en'}, 'start_date': '2023-02-17T00:00:00Z'}",DREF Operation Final Report,SO,MDRSO015dfr,10376,DREF Operation Final Report,en
17,2023-11-29T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=765430,"{'id': 3711, 'code': 'MDRTZ034', 'event': {'dtype': 12, 'id': 6418, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-04-13T00:00:00Z', 'name': 'TZA: Flood - 2023-04 -  Mtwara', 'translation_module_original_language': 'en'}, 'start_date': '2023-04-13T00:00:00Z'}",DREF Operation Final Report,TZ,MDRTZ034dfr,10378,DREF Operation Final Report,en
18,2023-09-29T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=739377,"{'id': 3657, 'code': 'MDRMN017', 'event': {'dtype': 14, 'id': 6269, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2022-12-07T00:00:00Z', 'name': 'MNG: Cold Wave - 2023-01 - Dzud', 'translation_module_original_language': 'en'}, 'start_date': '2022-12-07T00:00:00Z'}",DREF Operation Final Report,MN,MDRMN017dfr,10277,DREF Operation Final Report,en
19,2024-02-29T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=806970,"{'id': 3746, 'code': 'MDRBD031', 'event': {'dtype': 66, 'id': 6545, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-07-23T00:00:00Z', 'name': 'Bangladesh - Dengue 2023', 'translation_module_original_language': 'en'}, 'start_date': '2023-07-23T00:00:00Z'}",DREF Operation Final Report,BD,MDRBD031dfr,11379,Bangladesh - Dengue (MDRBD031),en
20,2023-07-31T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=711397,"{'id': 3672, 'code': 'MDRLK016', 'event': {'dtype': 5, 'id': 6324, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2022-12-29T00:00:00Z', 'name': 'Sri Lanka - Population Movement', 'translation_module_original_language': 'en'}, 'start_date': '2022-12-29T00:00:00Z'}",DREF Operation Final Report,LK,MDRLK016dfr,10179,DREF Operation Final Report,en
21,2023-02-18T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=747310,"{'id': 3689, 'code': 'MDRNA013', 'event': {'dtype': 12, 'id': 6347, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-02-16T00:00:00Z', 'name': 'NAM: Flood - 2023-01 - NAM:Flood-2023', 'translation_module_original_language': 'en'}, 'start_date': '2023-02-16T00:00:00Z'}",DREF Operation Final Report,NA,MDRNA013dfr,10302,DREF Operation,en
22,2023-10-27T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=752893,"{'id': 3704, 'code': 'MDRPY022', 'event': {'dtype': 27, 'id': 6373, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-03-16T00:00:00Z', 'name': 'PRY: Flash Flood 2023', 'translation_module_original_language': 'en'}, 'start_date': '2023-03-16T00:00:00Z'}",DREF Operation Final Report,PY,MDRPY022fr,10319,DREF Operation Final Report,en
23,2024-03-29T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=818016,"{'id': 3735, 'code': 'MDRNP014', 'event': {'dtype': 13, 'id': 6489, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-06-13T00:00:00Z', 'name': 'NPL: Other - 2023-06 - Dengue prevention and control', 'translation_module_original_language': 'en'}, 'start_date': '2023-06-13T00:00:00Z'}",DREF Operation Final Report,NP,MDRNP014dfr,11400,Nepal -  Dengue (MDRNP014),en
24,2024-03-31T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=818324,"{'id': 3755, 'code': 'MDRAF012', 'event': {'dtype': 12, 'id': 6560, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-08-05T00:00:00Z', 'name': 'Flash Flood 2023', 'translation_module_original_language': 'en'}, 'start_date': '2023-08-05T00:00:00Z'}",DREF Operation Final Report,AF,MDRAF012dfr,11401,Afghanistan - Floods (MDRAF012),en
25,2024-04-30T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=829361,"{'id': 3773, 'code': 'MDRIN028', 'event': {'dtype': 12, 'id': 6619, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-08-31T00:00:00Z', 'name': 'IND: Flood - 2023-08 - Flood_Himachal & Uttarakhand', 'translation_module_original_language': 'en'}, 'start_date': '2023-08-31T00:00:00Z'}",DREF Operation Final Report,IN,MDRIN028dfr,11436,India - Flood (MDRIN028),en
26,2024-02-27T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=806086,"{'id': 3682, 'code': 'MDRHN018', 'event': {'dtype': 20, 'id': 6341, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-02-01T00:00:00Z', 'name': 'HONDURAS: Drought', 'translation_module_original_language': 'en'}, 'start_date': '2023-02-01T00:00:00Z'}",DREF/EAP Final Report,HN,MDRHN018.EAP2023HN02.fr,11373,Honduras - Drought (MDRHN018),en
27,2024-05-07T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=832414,"{'id': 3808, 'code': 'MDRFJ007', 'event': {'dtype': 4, 'id': 6748, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-11-14T00:00:00Z', 'name': 'Fiji - Cyclone Mal 2023', 'translation_module_original_language': 'en'}, 'start_date': '2023-11-14T00:00:00Z'}",DREF Operation Final Report,FJ,MDRFJ007,11445,Fiji - Cyclone Mal (MDRFJ007),en
28,2024-04-22T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=826592,"{'id': 3707, 'code': 'MDRTZ033', 'event': {'dtype': 1, 'id': 6388, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-03-27T00:00:00Z', 'name': 'TZA: Epidemic - 2023-03 - MARBURG VIRUS DISEASE', 'translation_module_original_language': 'en'}, 'start_date': '2023-03-27T00:00:00Z'}",DREF Operation Final Report,TZ,MDRTZ033dfr,11424,Tanzania - Marburg Outbreak (MDRTZ033),en
29,2024-05-10T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=833841,"{'id': 3742, 'code': 'MDRRS015', 'event': {'dtype': 12, 'id': 6506, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-07-02T00:00:00Z', 'name': 'SRB: Flood - 2023-06 - June floods', 'translation_module_original_language': 'en'}, 'start_date': '2023-07-02T00:00:00Z'}",DREF Operation Final Report,RS,MDRRS015dfr,11449,Serbia - Flood June 2023 (MDRRS015),en
30,2024-05-22T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=839057,"{'id': 3792, 'code': 'MDRIL004', 'event': {'dtype': 6, 'id': 6678, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-10-14T00:00:00Z', 'name': 'Israel - Complex Emergency', 'translation_module_original_language': 'en'}, 'start_date': '2023-10-14T00:00:00Z'}",DREF Operation Final Report,IL,MDRIL004dfr,11513,Israel - Complex Emergency (MDRIL004),en
31,2024-02-29T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=806741,"{'id': 3722, 'code': 'MDRBD030', 'event': {'dtype': 4, 'id': 6441, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-05-17T00:00:00Z', 'name': 'BGD: Cyclone - 2023-05 - Cyclone Mocha', 'translation_module_original_language': 'en'}, 'start_date': '2023-05-17T00:00:00Z'}",DREF Operation Final Report,BD,MDRBD030dfr,11378,Bangladesh - Cyclone Mocha 2023 (MDRBD030),en
32,2024-06-05T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=839221,"{'id': 3803, 'code': 'MDRPA018', 'event': {'dtype': 13, 'id': 6709, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-11-05T00:00:00Z', 'name': 'PAN: Other - 2023-10 - Protests and Demonstrations ', 'translation_module_original_language': 'es'}, 'start_date': '2023-11-05T00:00:00Z'}",DREF Operation Final Report,PA,MDRPA018fr,11527,Panama - Civil Unrest (MDRPA018),en
33,2024-06-05T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=839222,"{'id': 3758, 'code': 'MDRHN019', 'event': {'dtype': 13, 'id': 6561, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-08-07T00:00:00Z', 'name': 'HND: Others - 2023-07 - Dengue epidemic outbreak', 'translation_module_original_language': 'es'}, 'start_date': '2023-08-07T00:00:00Z'}",DREF Operation Final Report,HN,MDRHN019fr,11528,Honduras - dengue (MDRHN019),en
34,2024-05-31T08:12:14Z,,https://adore.ifrc.org/Download.aspx?FileId=839115,"{'id': 3757, 'code': 'MDRPH052', 'event': {'dtype': 4, 'id': 6562, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-08-05T00:00:00Z', 'name': 'Super Typhoon Doksuri', 'translation_module_original_language': 'en'}, 'start_date': '2023-08-05T00:00:00Z'}",DREF Operation Final Report,PH,MDRPH052fnr,11516,Philippines - Typhoon (MDRPH052),en
35,2024-05-30T00:00:00Z,,https://adore.ifrc.org/Download.aspx?FileId=839106,"{'id': 3733, 'code': 'MDRAR019', 'event': {'dtype': 12, 'id': 6477, 'slug': None, 'parent_event': None, 'emergency_response_contact_email': None, 'countries_for_preview': [], 'start_date': '2023-06-06T00:00:00Z', 'name': 'ARG: Floods Quilmes 2023', 'translation_module_original_language': 'es'}, 'start_date': '2023-06-06T00:00:00Z'}",DREF Operation Final Report,AR,MDRAR019fr,11533,Argentina - Flood June 2023 (MDRAR019),en
